Ensembl Gene ID	UCSC ID
ENSMUSG00000006711	uc007pwn.1
ENSMUSG00000081562	
ENSMUSG00000006711	uc007pwn.1
ENSMUSG00000101488	uc012fre.1
ENSMUSG00000006711	
ENSMUSG00000083932	
ENSMUSG00000006711	
ENSMUSG00000089685	
ENSMUSG00000089685	
ENSMUSG00000087633	
ENSMUSG00000045427	uc009ugi.1
ENSMUSG00000081449	
ENSMUSG00000045427	uc009ugi.1
ENSMUSG00000045427	uc009ugh.1
ENSMUSG00000045427	uc009ugh.1
ENSMUSG00000045427	uc009ugh.1
ENSMUSG00000099842	
ENSMUSG00000100549	uc008tny.2
ENSMUSG00000080927	
ENSMUSG00000022805	uc007zer.1
ENSMUSG00000022805	
ENSMUSG00000022805	
ENSMUSG00000028431	uc012del.1
ENSMUSG00000101074	
ENSMUSG00000028431	
ENSMUSG00000028431	
ENSMUSG00000028431	
ENSMUSG00000081064	
ENSMUSG00000028431	
ENSMUSG00000102595	
ENSMUSG00000102595	
ENSMUSG00000033177	uc007ziv.1
ENSMUSG00000085351	
ENSMUSG00000027505	uc008ocy.2
ENSMUSG00000084369	
ENSMUSG00000033177	
ENSMUSG00000084400	
ENSMUSG00000033177	
ENSMUSG00000033177	
ENSMUSG00000033177	
ENSMUSG00000086464	
ENSMUSG00000081344	
ENSMUSG00000100024	
ENSMUSG00000032598	uc009rqz.1
ENSMUSG00000096640	uc011xmq.1
ENSMUSG00000096640	uc011xmq.1
ENSMUSG00000032598	
ENSMUSG00000032598	
ENSMUSG00000022311	uc007vqu.2
ENSMUSG00000087636	
ENSMUSG00000032598	
ENSMUSG00000032598	
ENSMUSG00000022311	uc033gtv.1
ENSMUSG00000022311	uc007vqu.2
ENSMUSG00000032598	
ENSMUSG00000022311	uc007vqr.1
ENSMUSG00000022311	
ENSMUSG00000022311	
ENSMUSG00000022311	
ENSMUSG00000051391	uc008zzf.2
ENSMUSG00000084273	
ENSMUSG00000022311	
ENSMUSG00000051391	uc008zzh.2
ENSMUSG00000022311	
ENSMUSG00000051391	uc008zzh.2
ENSMUSG00000051391	uc008zzh.2
ENSMUSG00000022311	uc033gtv.1
ENSMUSG00000083842	
ENSMUSG00000093924	
ENSMUSG00000085603	
ENSMUSG00000085603	
ENSMUSG00000086947	uc008sww.2
ENSMUSG00000085603	uc007pvz.2
ENSMUSG00000085603	
ENSMUSG00000010453	uc011wjj.1
ENSMUSG00000083617	
ENSMUSG00000010453	uc007aqa.1
ENSMUSG00000018501	uc007jiw.2
ENSMUSG00000010453	uc007apz.1
ENSMUSG00000018501	uc007jiv.2
ENSMUSG00000018501	
ENSMUSG00000010453	
ENSMUSG00000028549	uc008tux.1
ENSMUSG00000018501	uc029rmb.1
ENSMUSG00000010453	
ENSMUSG00000010453	
ENSMUSG00000018501	
ENSMUSG00000010453	
ENSMUSG00000028549	
ENSMUSG00000018501	uc029rmb.1
ENSMUSG00000010453	
ENSMUSG00000028549	
ENSMUSG00000028549	
ENSMUSG00000010453	
ENSMUSG00000028549	
ENSMUSG00000018501	uc007jjd.2
ENSMUSG00000018501	
ENSMUSG00000086676	
ENSMUSG00000018501	
ENSMUSG00000086676	
ENSMUSG00000018501	uc007jiz.1
ENSMUSG00000092459	
ENSMUSG00000018501	uc007jix.2
ENSMUSG00000018501	uc007jiu.2
ENSMUSG00000018501	
ENSMUSG00000018501	
ENSMUSG00000018501	
ENSMUSG00000018501	uc007jiw.2
ENSMUSG00000018501	uc007jiu.2
ENSMUSG00000083776	
ENSMUSG00000103106	
ENSMUSG00000081135	
ENSMUSG00000024851	uc008fyn.3
ENSMUSG00000083596	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000084166	
ENSMUSG00000024851	uc008fyo.2
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000024851	
ENSMUSG00000063881	uc007kao.2
ENSMUSG00000063881	uc011xyu.1
ENSMUSG00000063881	uc007kao.2
ENSMUSG00000063881	uc011xyu.1
ENSMUSG00000092539	
ENSMUSG00000085021	
ENSMUSG00000078838	
ENSMUSG00000046618	uc008jnv.1
ENSMUSG00000103520	
ENSMUSG00000084771	uc009uoz.1
ENSMUSG00000084771	
ENSMUSG00000084771	uc009uoz.1
ENSMUSG00000084771	uc012hqr.1
ENSMUSG00000004071	
ENSMUSG00000017291	uc007khc.1
ENSMUSG00000017291	uc007khc.1
ENSMUSG00000026014	uc007bet.2
ENSMUSG00000026014	
ENSMUSG00000026014	uc007bet.2
ENSMUSG00000004071	uc007yaj.1
ENSMUSG00000026014	
ENSMUSG00000026014	
ENSMUSG00000004071	
ENSMUSG00000026014	
ENSMUSG00000026014	
ENSMUSG00000004071	uc007yak.1
ENSMUSG00000026014	uc007bet.2
ENSMUSG00000004071	uc012aau.1
ENSMUSG00000014633	
ENSMUSG00000004071	
ENSMUSG00000036907	uc007cjk.1
ENSMUSG00000038712	
ENSMUSG00000014633	uc009nom.1
ENSMUSG00000014633	uc009nom.1
ENSMUSG00000036745	uc008rrw.2
ENSMUSG00000038712	
ENSMUSG00000038712	
ENSMUSG00000014633	
ENSMUSG00000038712	uc008qja.1
ENSMUSG00000014633	uc009nom.1
ENSMUSG00000014633	uc009non.1
ENSMUSG00000014633	
ENSMUSG00000095956	
ENSMUSG00000056856	uc033jcq.1
ENSMUSG00000095956	
ENSMUSG00000036745	uc012czi.1
ENSMUSG00000056856	
ENSMUSG00000036745	
ENSMUSG00000056856	uc033jcq.1
ENSMUSG00000036745	uc012czj.1
ENSMUSG00000036745	uc012czi.1
ENSMUSG00000083568	
ENSMUSG00000054716	uc009juv.1
ENSMUSG00000054716	
ENSMUSG00000091515	
ENSMUSG00000038712	uc008qjd.2
ENSMUSG00000041831	
ENSMUSG00000038712	uc008qje.2
ENSMUSG00000038712	
ENSMUSG00000086273	
ENSMUSG00000038712	
ENSMUSG00000086273	
ENSMUSG00000038712	
ENSMUSG00000100894	
ENSMUSG00000038712	
ENSMUSG00000086273	
ENSMUSG00000041831	
ENSMUSG00000038712	
ENSMUSG00000086273	
ENSMUSG00000038712	uc008qjd.2
ENSMUSG00000050675	uc011xxy.1
ENSMUSG00000050675	uc007jvq.1
ENSMUSG00000030862	uc009kbu.2
ENSMUSG00000063171	uc009etk.1
ENSMUSG00000041831	
ENSMUSG00000030862	
ENSMUSG00000022185	uc007twr.2
ENSMUSG00000030862	
ENSMUSG00000030862	
ENSMUSG00000022185	uc007tws.2
ENSMUSG00000083132	
ENSMUSG00000031189	uc009tjb.1
ENSMUSG00000031189	
ENSMUSG00000071424	uc009cdz.1
ENSMUSG00000075599	uc012efe.1
ENSMUSG00000031189	
ENSMUSG00000071424	uc009cdy.1
ENSMUSG00000031189	
ENSMUSG00000071424	
ENSMUSG00000075599	uc012eff.1
ENSMUSG00000071424	
ENSMUSG00000071424	
ENSMUSG00000071424	
ENSMUSG00000022185	uc011zld.1
ENSMUSG00000041831	uc008ahr.2
ENSMUSG00000080857	
ENSMUSG00000041831	uc008ahr.2
ENSMUSG00000041831	uc012ajk.1
ENSMUSG00000041831	
ENSMUSG00000041831	uc008ahu.2
ENSMUSG00000041831	
ENSMUSG00000101280	
ENSMUSG00000060152	uc008zdi.1
ENSMUSG00000060152	
ENSMUSG00000060152	uc008zdi.1
ENSMUSG00000060152	uc008zdi.1
ENSMUSG00000022185	uc007twv.2
ENSMUSG00000060152	
ENSMUSG00000060152	
ENSMUSG00000022185	uc007tww.2
ENSMUSG00000022185	uc007twq.2
ENSMUSG00000022185	uc011zld.1
ENSMUSG00000020676	uc007kmr.2
ENSMUSG00000022185	uc007twv.2
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000081233	
ENSMUSG00000022185	
ENSMUSG00000022185	uc007twq.2
ENSMUSG00000031107	uc009tct.1
ENSMUSG00000022185	
ENSMUSG00000031107	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	
ENSMUSG00000022185	uc011zld.1
ENSMUSG00000038917	uc009kuy.1
ENSMUSG00000018481	uc007krj.1
ENSMUSG00000102753	
ENSMUSG00000055540	uc007zpo.1
ENSMUSG00000055540	uc007zpp.1
ENSMUSG00000055540	
ENSMUSG00000055540	
ENSMUSG00000006732	
ENSMUSG00000006732	uc007hhq.1
ENSMUSG00000006732	
ENSMUSG00000006732	uc007hhq.1
ENSMUSG00000101252	uc008tnz.1
ENSMUSG00000006732	uc007hhr.1
ENSMUSG00000062248	uc007qmh.2
ENSMUSG00000000794	uc012cso.1
ENSMUSG00000061390	
ENSMUSG00000000794	
ENSMUSG00000062691	uc008dpj.2
ENSMUSG00000032872	uc009qyc.2
ENSMUSG00000062691	uc012axl.1
ENSMUSG00000062691	
ENSMUSG00000096682	uc008toa.1
ENSMUSG00000082688	
ENSMUSG00000032872	
ENSMUSG00000032872	
ENSMUSG00000032872	
ENSMUSG00000089802	
ENSMUSG00000032872	
ENSMUSG00000028003	uc012cqv.1
ENSMUSG00000044465	uc009iyb.2
ENSMUSG00000031026	uc012frz.1
ENSMUSG00000006304	
ENSMUSG00000031026	uc009jdq.2
ENSMUSG00000031026	uc012fsa.1
ENSMUSG00000091528	uc012fjb.1
ENSMUSG00000031026	
ENSMUSG00000091528	uc012fjb.1
ENSMUSG00000020910	uc007jlt.2
ENSMUSG00000020910	uc007jlt.2
ENSMUSG00000020901	uc007jno.1
ENSMUSG00000020910	
ENSMUSG00000020910	
ENSMUSG00000020901	
ENSMUSG00000020901	
ENSMUSG00000020910	
ENSMUSG00000020910	
ENSMUSG00000020901	
ENSMUSG00000020901	
ENSMUSG00000050395	uc008thc.2
ENSMUSG00000002980	uc009fnf.1
ENSMUSG00000002980	
ENSMUSG00000002980	
ENSMUSG00000002980	uc009fng.1
ENSMUSG00000002980	
ENSMUSG00000100658	uc007coq.1
ENSMUSG00000104465	
ENSMUSG00000084340	
ENSMUSG00000061392	uc009tsk.2
ENSMUSG00000094854	
ENSMUSG00000094854	
ENSMUSG00000086690	uc029wmo.1
ENSMUSG00000006304	uc007bln.1
ENSMUSG00000075302	uc008jzh.1
ENSMUSG00000006304	uc007blo.1
ENSMUSG00000075302	uc008jzh.1
ENSMUSG00000006304	uc007blp.1
ENSMUSG00000095681	
ENSMUSG00000095681	
ENSMUSG00000075302	
ENSMUSG00000075302	uc008jzi.1
ENSMUSG00000075302	
ENSMUSG00000102104	
ENSMUSG00000045662	uc008qzz.1
ENSMUSG00000045662	uc008qzz.1
ENSMUSG00000045662	uc008raa.1
ENSMUSG00000028008	uc008pop.1
ENSMUSG00000028008	uc008pop.1
ENSMUSG00000028008	
ENSMUSG00000089733	
ENSMUSG00000044465	uc009ixy.2
ENSMUSG00000044465	uc012frl.2
ENSMUSG00000044465	uc009ixz.2
ENSMUSG00000044465	
ENSMUSG00000044465	
ENSMUSG00000044465	uc009iyb.2
ENSMUSG00000044465	uc009ixy.2
ENSMUSG00000030519	uc009hgj.2
ENSMUSG00000030519	uc009hgj.2
ENSMUSG00000030519	
ENSMUSG00000030519	
ENSMUSG00000100252	uc008orj.2
ENSMUSG00000030519	
ENSMUSG00000100252	uc008orj.2
ENSMUSG00000029468	uc008zlq.2
ENSMUSG00000100252	
ENSMUSG00000100252	
ENSMUSG00000029468	uc008zlp.2
ENSMUSG00000100252	
ENSMUSG00000100252	
ENSMUSG00000029468	uc008zlr.1
ENSMUSG00000100252	
ENSMUSG00000029468	uc008zlo.1
ENSMUSG00000097470	
ENSMUSG00000074508	
ENSMUSG00000018809	uc007kdm.1
ENSMUSG00000038733	uc007dxf.2
ENSMUSG00000018809	
ENSMUSG00000018809	
ENSMUSG00000018809	
ENSMUSG00000097565	
ENSMUSG00000038733	uc007dxf.2
ENSMUSG00000101275	
ENSMUSG00000028138	uc008rnk.2
ENSMUSG00000038733	
ENSMUSG00000028138	
ENSMUSG00000028138	
ENSMUSG00000096177	
ENSMUSG00000038733	
ENSMUSG00000028138	
ENSMUSG00000099811	uc007bdw.1
ENSMUSG00000038733	
ENSMUSG00000028138	
ENSMUSG00000099811	
ENSMUSG00000038733	
ENSMUSG00000022656	uc007zji.3
ENSMUSG00000038733	
ENSMUSG00000022656	uc007zjk.3
ENSMUSG00000038733	
ENSMUSG00000022656	uc007zjj.2
ENSMUSG00000022656	
ENSMUSG00000022656	uc007zjk.3
ENSMUSG00000022656	
ENSMUSG00000022656	
ENSMUSG00000083163	
ENSMUSG00000022656	
ENSMUSG00000025962	uc007bgl.2
ENSMUSG00000022656	
ENSMUSG00000022656	
ENSMUSG00000025962	
ENSMUSG00000025962	
ENSMUSG00000025962	
ENSMUSG00000025962	
ENSMUSG00000025962	
ENSMUSG00000097833	
ENSMUSG00000075598	
ENSMUSG00000075598	
ENSMUSG00000052889	uc009jou.1
ENSMUSG00000052889	uc009jou.1
ENSMUSG00000052889	uc009jot.1
ENSMUSG00000100758	
ENSMUSG00000052889	
ENSMUSG00000052889	
ENSMUSG00000052889	
ENSMUSG00000080071	
ENSMUSG00000101892	uc007vta.1
ENSMUSG00000101892	
ENSMUSG00000101892	
ENSMUSG00000101892	
ENSMUSG00000099926	
ENSMUSG00000090636	
ENSMUSG00000073607	uc008ekc.1
ENSMUSG00000073607	
ENSMUSG00000028576	uc008tsg.1
ENSMUSG00000097333	uc007rba.2
ENSMUSG00000028576	uc008tsg.1
ENSMUSG00000097333	uc007rba.2
ENSMUSG00000097333	uc007rba.2
ENSMUSG00000028576	
ENSMUSG00000097333	
ENSMUSG00000041658	uc012hqx.1
ENSMUSG00000101409	
ENSMUSG00000020691	uc007lxa.2
ENSMUSG00000041658	
ENSMUSG00000093451	uc009cct.1
ENSMUSG00000020691	
ENSMUSG00000020691	
ENSMUSG00000020691	
ENSMUSG00000060962	uc009ggi.2
ENSMUSG00000020691	
ENSMUSG00000000340	uc008rcg.2
ENSMUSG00000060962	uc009ggh.2
ENSMUSG00000060962	uc009ggj.2
ENSMUSG00000060962	uc009ggi.2
ENSMUSG00000024160	uc008ayr.2
ENSMUSG00000082995	
ENSMUSG00000024160	uc008ayq.2
ENSMUSG00000024160	uc029tbd.1
ENSMUSG00000060962	uc009ggk.2
ENSMUSG00000024160	
ENSMUSG00000060962	uc009ggh.2
ENSMUSG00000024160	uc012amu.1
ENSMUSG00000024160	
ENSMUSG00000024160	uc008ays.1
ENSMUSG00000024160	
ENSMUSG00000024160	uc008ayq.2
ENSMUSG00000072683	uc009epu.1
ENSMUSG00000072683	
ENSMUSG00000069792	uc007kpq.1
ENSMUSG00000087006	uc012bzx.1
ENSMUSG00000087006	
ENSMUSG00000054206	uc007fzj.1
ENSMUSG00000054206	uc007fzk.1
ENSMUSG00000053765	uc008zig.2
ENSMUSG00000053765	
ENSMUSG00000036162	uc029uqj.1
ENSMUSG00000040836	uc011wux.1
ENSMUSG00000040836	uc011wuy.1
ENSMUSG00000094206	uc009ccu.1
ENSMUSG00000041708	uc007xbl.1
ENSMUSG00000041708	uc007xbm.1
ENSMUSG00000069717	uc029roc.1
ENSMUSG00000041708	uc007xbk.1
ENSMUSG00000101693	uc007cpw.2
ENSMUSG00000094652	
ENSMUSG00000041708	
ENSMUSG00000101693	
ENSMUSG00000041708	
ENSMUSG00000101693	
ENSMUSG00000101693	
ENSMUSG00000041708	uc007xbl.1
ENSMUSG00000041708	uc007xbk.1
ENSMUSG00000101693	
ENSMUSG00000094652	
ENSMUSG00000041708	
ENSMUSG00000041708	uc007xbk.1
ENSMUSG00000041708	uc007xbm.1
ENSMUSG00000041708	uc007xbl.1
ENSMUSG00000041708	uc007xbk.1
ENSMUSG00000041708	uc007xbm.1
ENSMUSG00000047361	uc007bdv.1
ENSMUSG00000047361	
ENSMUSG00000020600	uc007mzt.1
ENSMUSG00000033434	uc008ypr.2
ENSMUSG00000036912	
ENSMUSG00000047361	
ENSMUSG00000047361	
ENSMUSG00000020600	uc007mzs.2
ENSMUSG00000033434	
ENSMUSG00000047361	
ENSMUSG00000020600	
ENSMUSG00000020600	uc007mzs.2
ENSMUSG00000047361	
ENSMUSG00000033434	
ENSMUSG00000047361	
ENSMUSG00000047361	
ENSMUSG00000033434	
ENSMUSG00000047361	
ENSMUSG00000033434	
ENSMUSG00000043453	uc009tko.1
ENSMUSG00000033434	
ENSMUSG00000030306	uc009etj.2
ENSMUSG00000033434	
ENSMUSG00000033434	
ENSMUSG00000030306	uc009eti.2
ENSMUSG00000083691	
ENSMUSG00000033434	
ENSMUSG00000033434	
ENSMUSG00000030306	uc009etj.2
ENSMUSG00000033434	
ENSMUSG00000039474	uc008xff.1
ENSMUSG00000039474	uc008xff.1
ENSMUSG00000039474	uc008xff.1
ENSMUSG00000036912	uc009oev.1
ENSMUSG00000036912	uc009oet.1
ENSMUSG00000040990	uc009ust.2
ENSMUSG00000036912	uc009oeu.1
ENSMUSG00000099816	
ENSMUSG00000019088	uc009tof.2
ENSMUSG00000019088	uc012hkr.1
ENSMUSG00000040990	uc009usv.2
ENSMUSG00000019088	
ENSMUSG00000019088	
ENSMUSG00000019088	
ENSMUSG00000019088	
ENSMUSG00000101130	
ENSMUSG00000034349	uc008pma.1
ENSMUSG00000034349	uc008ply.1
ENSMUSG00000034349	uc008pma.1
ENSMUSG00000042111	uc011wja.1
ENSMUSG00000042111	
ENSMUSG00000034349	
ENSMUSG00000034349	
ENSMUSG00000034349	
ENSMUSG00000034349	
ENSMUSG00000034349	
ENSMUSG00000034349	
ENSMUSG00000040990	uc009usv.2
ENSMUSG00000034349	
ENSMUSG00000040990	uc009ust.2
ENSMUSG00000034349	
ENSMUSG00000040990	
ENSMUSG00000036676	uc007gxt.2
ENSMUSG00000033287	uc007wph.2
ENSMUSG00000033287	uc011zvs.2
ENSMUSG00000024207	uc008ddi.1
ENSMUSG00000036676	uc007gxu.1
ENSMUSG00000033287	uc007wpg.2
ENSMUSG00000036676	
ENSMUSG00000033287	uc033gva.1
ENSMUSG00000036676	
ENSMUSG00000033287	uc033guz.1
ENSMUSG00000036676	
ENSMUSG00000033287	uc007wpg.2
ENSMUSG00000033287	uc007wpg.2
ENSMUSG00000075370	uc007yje.1
ENSMUSG00000033287	
ENSMUSG00000075370	
ENSMUSG00000033287	
ENSMUSG00000075370	uc007yje.1
ENSMUSG00000031925	uc009odw.2
ENSMUSG00000078452	uc007epm.1
ENSMUSG00000078452	uc007epm.1
ENSMUSG00000031925	
ENSMUSG00000040990	uc012hrf.1
ENSMUSG00000038563	uc009idg.2
ENSMUSG00000031925	uc009odw.2
ENSMUSG00000031925	uc012gob.1
ENSMUSG00000040990	uc009usx.2
ENSMUSG00000040990	uc009usx.2
ENSMUSG00000038563	
ENSMUSG00000040990	uc009usz.2
ENSMUSG00000040990	uc009usz.2
ENSMUSG00000038563	uc009ide.2
ENSMUSG00000040990	uc009usz.2
ENSMUSG00000038563	
ENSMUSG00000040990	uc009usu.1
ENSMUSG00000038563	uc009idf.2
ENSMUSG00000040990	uc009usy.2
ENSMUSG00000040990	uc009uta.2
ENSMUSG00000089665	uc009ksj.3
ENSMUSG00000049904	uc007iee.1
ENSMUSG00000082807	
ENSMUSG00000101711	
ENSMUSG00000087428	
ENSMUSG00000084155	
ENSMUSG00000083513	
ENSMUSG00000089809	uc008ygn.2
ENSMUSG00000082168	
ENSMUSG00000089809	uc008ygo.2
ENSMUSG00000102690	
ENSMUSG00000089809	
ENSMUSG00000089809	
ENSMUSG00000089809	
ENSMUSG00000062638	uc012apy.1
ENSMUSG00000095599	
ENSMUSG00000083852	
ENSMUSG00000068122	uc009suq.3
ENSMUSG00000068122	
ENSMUSG00000006289	uc007tlx.1
ENSMUSG00000042909	uc009ivn.1
ENSMUSG00000006289	uc007tlx.1
ENSMUSG00000099890	
ENSMUSG00000099890	
ENSMUSG00000006289	uc007tlx.1
ENSMUSG00000082789	
ENSMUSG00000033701	uc007dbk.2
ENSMUSG00000006289	uc029sja.1
ENSMUSG00000006289	
ENSMUSG00000006289	
ENSMUSG00000006289	uc029sja.1
ENSMUSG00000033701	uc011wtw.1
ENSMUSG00000006289	
ENSMUSG00000033701	uc007dbl.2
ENSMUSG00000033701	
ENSMUSG00000070371	uc009jxl.1
ENSMUSG00000070371	
ENSMUSG00000033701	
ENSMUSG00000099020	
ENSMUSG00000033701	
ENSMUSG00000086134	uc009lgd.1
ENSMUSG00000086134	
ENSMUSG00000070371	uc009jxm.1
ENSMUSG00000027936	uc008qbt.2
ENSMUSG00000100395	
ENSMUSG00000070371	
ENSMUSG00000070371	
ENSMUSG00000070371	
ENSMUSG00000070371	
ENSMUSG00000070371	uc009jxm.1
ENSMUSG00000086256	uc007ief.1
ENSMUSG00000008028	uc009gpf.2
ENSMUSG00000042219	uc033jbd.1
ENSMUSG00000008028	
ENSMUSG00000008028	uc009gpf.2
ENSMUSG00000008028	
ENSMUSG00000008028	uc009gpg.1
ENSMUSG00000082534	
ENSMUSG00000027936	
ENSMUSG00000100591	
ENSMUSG00000027936	
ENSMUSG00000027936	
ENSMUSG00000027936	
ENSMUSG00000027936	uc008qbt.2
ENSMUSG00000027936	
ENSMUSG00000027936	
ENSMUSG00000092517	
ENSMUSG00000020826	uc007kkc.1
ENSMUSG00000009073	uc007hvf.2
ENSMUSG00000009073	uc007hvg.2
ENSMUSG00000020317	uc007fza.1
ENSMUSG00000009073	
ENSMUSG00000009073	uc029rkj.1
ENSMUSG00000020317	
ENSMUSG00000041921	uc008kas.1
ENSMUSG00000009073	uc007hvg.2
ENSMUSG00000009073	uc029rkj.1
ENSMUSG00000020317	uc007fyz.1
ENSMUSG00000009073	
ENSMUSG00000009073	
ENSMUSG00000041921	
ENSMUSG00000009073	uc011xra.2
ENSMUSG00000009073	
ENSMUSG00000009073	uc007hvi.1
ENSMUSG00000009073	
ENSMUSG00000009073	
ENSMUSG00000009073	
ENSMUSG00000041921	
ENSMUSG00000041921	
ENSMUSG00000041921	
ENSMUSG00000041921	
ENSMUSG00000086265	uc011yvz.1
ENSMUSG00000030757	uc009jps.2
ENSMUSG00000096907	
ENSMUSG00000030757	
ENSMUSG00000030757	uc009jpt.1
ENSMUSG00000028640	uc008ocz.2
ENSMUSG00000041044	uc007tbr.2
ENSMUSG00000028640	
ENSMUSG00000028640	
ENSMUSG00000031139	uc009thz.2
ENSMUSG00000028640	uc008oda.2
ENSMUSG00000028640	
ENSMUSG00000031139	uc009thy.3
ENSMUSG00000028640	uc008oda.2
ENSMUSG00000031139	uc009thx.3
ENSMUSG00000085135	
ENSMUSG00000085135	uc008kka.1
ENSMUSG00000103893	
ENSMUSG00000098004	
ENSMUSG00000083875	
ENSMUSG00000026676	uc008ifo.1
ENSMUSG00000022090	uc007uni.1
ENSMUSG00000022090	uc029slm.1
ENSMUSG00000022090	
ENSMUSG00000022090	
ENSMUSG00000022090	
ENSMUSG00000081232	
ENSMUSG00000076437	uc008kiw.1
ENSMUSG00000022090	uc029slm.1
ENSMUSG00000022090	uc007uni.1
ENSMUSG00000076437	uc008kiv.1
ENSMUSG00000076437	uc008kiv.1
ENSMUSG00000022090	
ENSMUSG00000022090	
ENSMUSG00000076437	uc008kiw.1
ENSMUSG00000022090	
ENSMUSG00000027196	uc029udl.1
ENSMUSG00000022090	
ENSMUSG00000076437	
ENSMUSG00000027196	uc029udl.1
ENSMUSG00000076437	uc008kiv.1
ENSMUSG00000103511	
ENSMUSG00000081005	
ENSMUSG00000095859	
ENSMUSG00000027115	uc008lmc.1
ENSMUSG00000095859	
ENSMUSG00000050445	uc009sef.2
ENSMUSG00000027115	uc008lly.1
ENSMUSG00000101520	
ENSMUSG00000027115	
ENSMUSG00000027115	
ENSMUSG00000027115	
ENSMUSG00000086481	
ENSMUSG00000027115	
ENSMUSG00000099266	uc009qvr.1
ENSMUSG00000103300	
ENSMUSG00000033860	uc008ppe.1
ENSMUSG00000033860	uc008ppd.1
ENSMUSG00000076436	uc008uph.3
ENSMUSG00000036009	uc007gyo.2
ENSMUSG00000055833	
ENSMUSG00000055833	uc007ecz.1
ENSMUSG00000036009	
ENSMUSG00000055833	
ENSMUSG00000079501	
ENSMUSG00000036009	
ENSMUSG00000026127	uc007aor.2
ENSMUSG00000055833	uc007eda.1
ENSMUSG00000036009	
ENSMUSG00000026127	
ENSMUSG00000055833	uc007edb.2
ENSMUSG00000055833	
ENSMUSG00000026127	
ENSMUSG00000026127	
ENSMUSG00000080707	
ENSMUSG00000026127	
ENSMUSG00000070904	uc008tob.2
ENSMUSG00000102528	
ENSMUSG00000026127	
ENSMUSG00000026127	uc007aor.2
ENSMUSG00000026127	
ENSMUSG00000085059	
ENSMUSG00000081311	
ENSMUSG00000084887	
ENSMUSG00000094415	
ENSMUSG00000095498	uc008toc.1
ENSMUSG00000045268	uc008ulf.2
ENSMUSG00000045268	uc008ulg.2
ENSMUSG00000028730	uc012dkc.2
ENSMUSG00000045268	uc012dkd.1
ENSMUSG00000045268	uc012dkd.1
ENSMUSG00000028730	uc012dkc.2
ENSMUSG00000086905	
ENSMUSG00000085745	
ENSMUSG00000083847	
ENSMUSG00000040586	uc009uwr.2
ENSMUSG00000073938	uc009iuy.1
ENSMUSG00000057265	uc007ofi.2
ENSMUSG00000057265	
ENSMUSG00000057265	
ENSMUSG00000103295	
ENSMUSG00000102593	
ENSMUSG00000082733	
ENSMUSG00000043542	uc008oog.1
ENSMUSG00000001098	uc008yzm.2
ENSMUSG00000098668	
ENSMUSG00000043542	uc012cnc.1
ENSMUSG00000001098	uc008yzm.2
ENSMUSG00000043542	
ENSMUSG00000001098	uc012eby.1
ENSMUSG00000001098	
ENSMUSG00000001098	
ENSMUSG00000001098	
ENSMUSG00000001098	
ENSMUSG00000073937	uc009iuz.1
ENSMUSG00000104243	
ENSMUSG00000083626	
ENSMUSG00000072726	uc007sea.1
ENSMUSG00000103981	
ENSMUSG00000027001	uc008kho.1
ENSMUSG00000102256	
ENSMUSG00000027001	uc008khr.1
ENSMUSG00000027001	
ENSMUSG00000027001	
ENSMUSG00000027001	
ENSMUSG00000084963	
ENSMUSG00000080751	
ENSMUSG00000104057	
ENSMUSG00000027752	uc008pfq.2
ENSMUSG00000027752	
ENSMUSG00000075186	uc008kmg.1
ENSMUSG00000082281	
ENSMUSG00000005705	uc009ndh.2
ENSMUSG00000027752	
ENSMUSG00000005705	uc009ndi.2
ENSMUSG00000027752	
ENSMUSG00000027752	uc008pfq.2
ENSMUSG00000005705	uc033jhh.1
ENSMUSG00000027752	
ENSMUSG00000027752	uc012cpl.1
ENSMUSG00000027752	
ENSMUSG00000027752	
ENSMUSG00000027752	
ENSMUSG00000083994	
ENSMUSG00000027080	uc008kiy.2
ENSMUSG00000027080	
ENSMUSG00000032726	uc008upg.2
ENSMUSG00000032841	uc008lhp.2
ENSMUSG00000032726	uc012dks.2
ENSMUSG00000032841	
ENSMUSG00000032841	uc012cad.1
ENSMUSG00000082926	
ENSMUSG00000086633	
ENSMUSG00000032841	
ENSMUSG00000032841	
ENSMUSG00000032841	
ENSMUSG00000032841	
ENSMUSG00000032841	
ENSMUSG00000032841	uc012cad.1
ENSMUSG00000032841	uc008lho.2
ENSMUSG00000047638	uc007gsf.2
ENSMUSG00000078123	
ENSMUSG00000047638	uc007gsh.2
ENSMUSG00000047638	uc007gsg.2
ENSMUSG00000040488	uc009fvt.2
ENSMUSG00000040488	uc009fvs.2
ENSMUSG00000012211	uc007pft.1
ENSMUSG00000040488	uc009fvu.1
ENSMUSG00000012211	uc007pft.1
ENSMUSG00000040488	
ENSMUSG00000040488	
